timestamp_local,PV_P_kW,PV_E_kWh,Load_kW,Load_E_kWh,Net_P_kW,Net_E_kWh,Import_kWh,Export_kWh,Buy_$,Sell_$,NetBill_$
2022-12-01 00:00:00-05:00,0.0,0.0,4.854228748844906,4.854228748844906,-4.854228748844906,-4.854228748844906,4.854228748844906,0.0,0.7281343123267359,0.0,0.7281343123267359
2023-01-01 00:00:00-05:00,262.13209974899996,262.13209974899996,937.987082250866,937.987082250866,-675.8549825018661,-675.8549825018661,712.8054752790696,36.950492777203465,106.92082129186043,2.77128695829026,104.14953433357017
2023-02-01 00:00:00-05:00,231.27634318072498,231.27634318072498,840.7638437899325,840.7638437899325,-609.4875006092075,-609.4875006092075,648.1207007262885,38.63320011708101,97.21810510894328,2.8974900087810758,94.3206151001622
2023-03-01 00:00:00-05:00,244.43844416595,244.43844416595,916.7996288957472,916.7996288957472,-672.3611847297972,-672.3611847297972,722.9637988193883,50.60261408959109,108.44456982290825,3.7951960567193317,104.64937376618892
2023-04-01 00:00:00-04:00,217.08931492439999,217.08931492439999,901.3826103078547,901.3826103078547,-684.2932953834547,-684.2932953834547,727.8996409687547,43.606345585300026,109.1849461453132,3.270475918897502,105.9144702264157
2023-05-01 00:00:00-04:00,226.07339466242462,226.07339466242462,915.5160988193454,915.5160988193454,-689.4427041569209,-689.4427041569209,727.4581349205102,38.01543076358937,109.11872023807653,2.8511573072692027,106.26756293080733
2023-06-01 00:00:00-04:00,182.55345405839998,182.55345405839998,904.5302180838497,904.5302180838497,-721.9767640254497,-721.9767640254497,744.8045827054918,22.82781868004209,111.72068740582377,1.7120864010031567,110.0086010048206
2023-07-01 00:00:00-04:00,214.98799024034997,214.98799024034997,937.5077498663301,937.5077498663301,-722.5197596259801,-722.5197596259801,753.9441933015769,31.424433675596838,113.09162899523653,2.3568325256697626,110.73479646956677
2023-08-01 00:00:00-04:00,208.36266373664998,208.36266373664998,911.7634123388068,911.7634123388068,-703.4007486021568,-703.4007486021568,738.0758837578024,34.67513515564565,110.71138256367037,2.6006351366734237,108.11074742699695
2023-09-01 00:00:00-04:00,205.32261887932498,205.32261887932498,912.0306418581449,912.0306418581449,-706.7080229788199,-706.7080229788199,739.5931513272109,32.88512834839095,110.93897269908163,2.466384626129321,108.4725880729523
