timestamp_local,PV_P_kW,PV_E_kWh,Load_kW,Load_E_kWh,Net_P_kW,Net_E_kWh,Import_kWh,Export_kWh,Buy_$,Sell_$,NetBill_$
2022-12-01 00:00:00-07:00,0.0,0.0,5.785875482334109,5.785875482334109,-5.785875482334109,-5.785875482334109,5.785875482334109,0.0,0.8100225675267754,0.0,0.8100225675267754
2023-01-01 00:00:00-07:00,164.60879739119997,164.60879739119997,777.7887217559846,777.7887217559846,-613.1799243647847,-613.1799243647847,632.2671362177038,19.087211852919015,88.51739907047853,1.3361048297043312,87.1812942407742
2023-02-01 00:00:00-07:00,206.74187074867498,206.74187074867498,704.7519166690458,704.7519166690458,-498.0100459203709,-498.0100459203709,532.5188997894616,34.508853869090686,74.55264597052462,2.415619770836348,72.13702619968828
2023-03-01 00:00:00-07:00,229.93963379302497,229.93963379302497,786.9559055658759,786.9559055658759,-557.0162717728509,-557.0162717728509,612.5906425559249,55.574370783073995,85.7626899578295,3.89020595481518,81.8724840030143
2023-04-01 00:00:00-06:00,240.24820751864996,240.24820751864996,759.0553791444426,759.0553791444426,-518.8071716257925,-518.8071716257925,579.4484677422446,60.64129611645209,81.12278548391426,4.244890728151646,76.87789475576261
2023-05-01 00:00:00-06:00,209.85714950489998,209.85714950489998,766.2737000703478,766.2737000703478,-556.4165505654479,-556.4165505654479,602.6311893786205,46.21463881317266,84.36836651300689,3.2350247169220867,81.1333417960848
2023-06-01 00:00:00-06:00,212.61443545214996,212.61443545214996,747.9622633353653,747.9622633353653,-535.3478278832154,-535.3478278832154,587.3921468030358,52.04431891982046,82.23490055242502,3.6431023243874328,78.59179822803759
2023-07-01 00:00:00-06:00,228.32555883434998,228.32555883434998,772.3120767238516,772.3120767238516,-543.9865178895017,-543.9865178895017,605.2746677151074,61.288149825605714,84.73845348011504,4.2901704877924,80.44828299232265
2023-08-01 00:00:00-06:00,255.08458296089998,255.08458296089998,768.0300970253533,768.0300970253533,-512.9455140644534,-512.9455140644534,579.783394973949,66.83788090949575,81.16967529635288,4.678651663664703,76.49102363268817
2023-09-01 00:00:00-06:00,231.43219686832498,231.43219686832498,755.8851836464701,755.8851836464701,-524.4529867781451,-524.4529867781451,577.1818546293518,52.72886785120675,80.80545964810926,3.6910207495844727,77.1144388985248
2023-10-01 00:00:00-06:00,220.60199425994998,220.60199425994998,779.7890126656888,779.7890126656888,-559.1870184057387,-559.1870184057387,606.5370959452966,47.35007753955783,84.91519343234154,3.314505427769048,81.60068800457249
2023-11-01 00:00:00-06:00,219.6200895516,219.6200895516,757.1405684014485,757.1405684014485,-537.5204788498485,-537.5204788498485,566.8230755320994,29.302596682250922,79.35523057449393,2.0511817677575648,77.30404880673636
2023-12-01 00:00:00-07:00,171.57497114159997,171.57497114159997,767.8617544910215,767.8617544910215,-596.2867833494215,-596.2867833494215,613.136467876439,16.849684527017512,85.83910550270147,1.179477916891226,84.65962758581024
2024-01-01 00:00:00-07:00,199.5336508941,199.5336508941,773.3709686788079,773.3709686788079,-573.8373177847079,-573.8373177847079,603.0404841153685,29.20316633066055,84.4256677761516,2.0442216431462388,82.38144613300535
2024-02-01 00:00:00-07:00,201.52603496429998,201.52603496429998,739.5527879037431,739.5527879037431,-538.0267529394432,-538.0267529394432,569.1321233581325,31.10537041868936,79.67849727013856,2.1773759293082553,77.50112134083031
2024-03-01 00:00:00-07:00,234.72372801329996,234.72372801329996,770.9187733982957,770.9187733982957,-536.1950453849958,-536.1950453849958,587.3260205647472,51.13097517975147,82.22564287906461,3.5791682625826033,78.64647461648201
2024-04-01 00:00:00-06:00,233.84052588194996,233.84052588194996,743.6941148528064,743.6941148528064,-509.85358897085644,-509.85358897085644,569.2731864074449,59.419597436588425,79.69824609704229,4.15937182056119,75.5388742764811
2024-05-01 00:00:00-06:00,252.82632372312682,252.82632372312682,775.8386345584365,775.8386345584365,-523.0123108353098,-523.0123108353098,587.4601407460642,64.44782991075442,82.244419704449,4.51134809375281,77.73307161069619
2024-06-01 00:00:00-06:00,223.13703042134998,223.13703042134998,749.803829532523,749.803829532523,-526.666799111173,-526.666799111173,582.6950502777935,56.02825116662048,81.57730703889109,3.921977581663434,77.65532945722765
2024-07-01 00:00:00-06:00,242.91993585824363,242.91993585824363,763.7345773598402,763.7345773598402,-520.8146415015965,-520.8146415015965,587.5662373980224,66.75159589642585,82.25927323572314,4.67261171274981,77.58666152297333
2024-08-01 00:00:00-06:00,236.26600125974997,236.26600125974997,775.2324258663907,775.2324258663907,-538.9664246066407,-538.9664246066407,599.0443925910051,60.07796798436448,83.86621496274073,4.2054577589055135,79.66075720383522
2024-09-01 00:00:00-06:00,229.225218217945,229.225218217945,746.7766758978984,746.7766758978984,-517.5514576799534,-517.5514576799534,569.1181478010349,51.56669012108148,79.67654069214488,3.6096683084757037,76.06687238366918
2024-10-01 00:00:00-06:00,223.08915565012498,223.08915565012498,760.6655568786148,760.6655568786148,-537.5764012284898,-537.5764012284898,580.866560765496,43.290159537006296,81.32131850716945,3.030311167590441,78.29100733957901
2024-11-01 00:00:00-06:00,186.90447372389997,186.90447372389997,743.2596894750188,743.2596894750188,-556.3552157511189,-556.3552157511189,579.9376811347469,23.582465383628012,81.19127535886457,1.650772576853961,79.5405027820106
2024-12-01 00:00:00-07:00,207.94558083299998,207.94558083299998,763.6531154462733,763.6531154462733,-555.7075346132733,-555.7075346132733,581.0825532127368,25.375018599463466,81.35155744978316,1.7762513019624429,79.57530614782071
2025-01-01 00:00:00-07:00,188.6551804971,188.6551804971,777.2697272950936,777.2697272950936,-588.6145467979937,-588.6145467979937,613.8461988585193,25.23165206052564,85.93846784019271,1.766215644236795,84.17225219595592
2025-02-01 00:00:00-07:00,191.40822908054997,191.40822908054997,707.7379850042502,707.7379850042502,-516.3297559237002,-516.3297559237002,543.3071661955221,26.977410271821846,76.0630032673731,1.8884187190275294,74.17458454834558
2025-03-01 00:00:00-07:00,224.85653874112498,224.85653874112498,767.3683160663226,767.3683160663226,-542.5117773251976,-542.5117773251976,592.068699513981,49.55692218878343,82.88961793195735,3.4689845532148404,79.42063337874251
2025-04-01 00:00:00-06:00,236.37764865869997,236.37764865869997,740.4127221699586,740.4127221699586,-504.0350735112586,-504.0350735112586,563.2648465533312,59.22977304207255,78.85707851746636,4.146084112945079,74.71099440452129
2025-05-01 00:00:00-06:00,231.37337900519995,231.37337900519995,780.0140386961554,780.0140386961554,-548.6406596909553,-548.6406596909553,604.9173026487267,56.27664295777137,84.68842237082175,3.9393650070439965,80.74905736377775
2025-06-01 00:00:00-06:00,220.53788856359998,220.53788856359998,761.9733922186263,761.9733922186263,-541.4355036550263,-541.4355036550263,596.4792686718365,55.043765016810134,83.50709761405712,3.8530635511767097,79.65403406288041
